"id","hotel","reader","helpful","overall","value","room","location","clean","check","service","business","target","probGood"
347,"hotel_81192",1,1,5,4,5,5,5,5,5,5,"good","0.988571428571429"
348,"hotel_81192",1,1,2,2,1,3,3,2,2,2,"bad","0"
349,"hotel_81192",1,1,4,4,4,4,3,3,3,3,"good","0.8"
350,"hotel_81192",1,1,5,5,4,5,4,5,5,4,"good","1"
351,"hotel_81192",-1,-1,4,5,4,5,4,4,4,4,"good","1"
352,"hotel_81192",-1,-1,4,4,4,5,5,5,5,5,"good","0.992592592592593"
353,"hotel_81192",-1,-1,4,5,5,5,5,4,5,4,"good","1"
354,"hotel_81192",-1,-1,3,3,4,4,4,3,3,3,"bad","0.318181818181818"
355,"hotel_81192",-1,-1,5,5,5,5,5,5,5,5,"good","0.997928891957197"
356,"hotel_81192",-1,-1,5,5,5,5,5,5,5,5,"good","0.999002327901563"
357,"hotel_81192",-1,-1,5,5,4,5,4,3,4,4,"good","1"
358,"hotel_81192",2,2,4,4,4,5,5,5,4,4,"good","0.936507936507937"
359,"hotel_81192",2,2,4,4,5,4,5,5,4,5,"good","1"
360,"hotel_81192",1,1,5,5,5,5,5,5,5,5,"good","0.998996319839411"
361,"hotel_81192",2,2,4,5,4,5,5,4,4,4,"good","0.978260869565217"
362,"hotel_81192",1,1,4,5,4,5,5,4,5,4,"good","1"
363,"hotel_81192",3,0,1,1,2,3,1,1,1,2,"bad","0"
364,"hotel_81192",-1,-1,4,3,3,4,4,4,3,4,"bad","0.333333333333333"
365,"hotel_81192",1,0,2,2,4,4,4,3,1,1,"bad","0"
366,"hotel_81192",-1,-1,2,2,3,4,2,4,1,1,"bad","0"
367,"hotel_81192",2,0,2,5,5,5,3,3,1,3,"bad","0"
368,"hotel_81192",1,1,5,5,5,5,5,4,5,5,"good","1"
369,"hotel_81192",-1,-1,4,4,3,4,4,4,4,2,"good","0.909090909090909"
370,"hotel_81192",-1,-1,5,5,5,5,5,5,5,3,"good","0.997953615279673"
371,"hotel_81192",-1,-1,5,5,3,5,3,5,5,3,"good","1"
372,"hotel_81192",-1,-1,5,5,5,5,5,5,5,4,"good","0.998637137989778"
373,"hotel_81192",1,0,2,2,1,4,2,4,2,1,"bad","0"
374,"hotel_81192",1,1,4,4,5,5,5,4,5,3,"good","1"
375,"hotel_81192",3,2,5,5,5,5,5,5,5,1,"good","0.998273480662983"
376,"hotel_81192",-1,-1,4,4,4,4,4,4,4,3,"good","0.987654320987654"
377,"hotel_81192",3,3,5,5,5,5,5,5,5,5,"good","0.998642226748133"
378,"hotel_81192",5,3,2,3,2,2,3,2,2,2,"bad","0"
379,"hotel_81192",-1,-1,4,4,4,4,4,3,4,3,"good","1"
380,"hotel_81192",1,1,4,4,4,4,3,4,4,4,"good","0.923076923076923"
381,"hotel_81192",1,1,4,4,4,4,4,4,4,3,"good","0.985294117647059"
382,"hotel_81192",-1,-1,3,4,3,5,2,2,3,2,"bad","0"
383,"hotel_81192",-1,-1,5,5,5,5,5,5,5,4,"good","0.997975708502024"
384,"hotel_81192",2,1,4,4,4,5,4,2,4,3,"good","1"
385,"hotel_81192",3,1,4,5,5,4,5,5,5,3,"good","0.998223801065719"
386,"hotel_81192",2,2,3,3,3,3,4,1,4,3,"bad","0"
387,"hotel_81192",3,1,4,5,4,5,4,4,4,3,"good","0.97029702970297"
388,"hotel_81192",-1,-1,5,4,5,5,5,4,5,4,"good","1"
389,"hotel_81192",2,2,4,4,4,5,4,3,3,2,"good","0.904761904761905"
390,"hotel_81192",4,3,4,4,5,5,5,5,4,5,"good","0.983333333333333"
391,"hotel_81192",3,3,4,4,4,5,5,5,5,3,"good","0.969111969111969"
392,"hotel_81192",2,2,3,3,5,4,4,1,4,3,"bad","0"
393,"hotel_81192",4,4,4,4,5,5,4,3,3,3,"good","1"
394,"hotel_81192",5,2,2,2,3,3,2,3,1,1,"bad","0"
395,"hotel_81192",8,7,5,4,4,4,4,4,4,3,"good","0.977443609022556"
396,"hotel_81192",4,3,4,5,5,5,5,5,5,3,"good","0.998620213866851"
397,"hotel_81192",1,1,3,2,3,4,2,3,3,3,"bad","0"
398,"hotel_81192",3,2,4,4,5,4,5,4,4,4,"good","0.970149253731343"
399,"hotel_81192",3,2,5,4,5,5,5,5,5,3,"good","0.990925589836661"
400,"hotel_81192",4,1,2,3,1,4,2,3,2,2,"bad","0"
401,"hotel_81192",1,1,4,4,4,4,5,5,5,2,"good","0.990740740740741"
402,"hotel_81192",1,1,5,5,5,5,5,5,5,5,"good","0.99800796812749"
403,"hotel_81192",-1,-1,5,5,5,5,5,5,5,3,"good","0.998660863742886"
404,"hotel_81192",1,0,5,5,5,5,5,3,5,3,"good","1"
405,"hotel_81192",-1,-1,5,5,5,5,5,4,5,3,"good","0.995762711864407"
406,"hotel_81192",1,0,4,5,4,5,4,4,3,4,"good","0.916666666666667"
407,"hotel_81192",3,3,3,4,4,5,4,4,2,3,"bad","0"
408,"hotel_81192",3,3,4,3,4,5,5,3,2,3,"bad","0"
409,"hotel_81192",2,1,2,2,3,5,3,1,3,1,"bad","0"
410,"hotel_81192",-1,-1,4,5,4,4,4,4,3,3,"good","0.8"
411,"hotel_81192",2,2,4,5,4,5,4,2,4,3,"good","1"
412,"hotel_81192",4,1,1,1,2,2,3,1,1,3,"bad","0"
413,"hotel_81192",3,3,4,4,4,5,5,5,5,1,"good","0.981884057971015"
414,"hotel_81192",1,1,5,4,5,5,5,5,5,5,"good","0.986193293885602"
415,"hotel_81192",1,1,4,4,4,4,4,3,4,1,"good","0.948717948717949"
416,"hotel_81192",1,0,4,4,4,5,4,3,3,3,"good","0.785714285714286"
417,"hotel_81192",2,1,4,4,3,5,5,5,4,2,"bad","0.428571428571429"
418,"hotel_81192",-1,-1,4,4,5,5,5,4,4,5,"good","0.984848484848485"
419,"hotel_81192",3,0,2,2,5,5,5,1,3,4,"bad","0"
420,"hotel_81192",-1,-1,4,3,4,5,4,3,4,2,"good","0.571428571428571"
421,"hotel_81192",-1,-1,5,4,5,5,5,4,4,4,"good","0.988095238095238"
422,"hotel_81192",1,0,4,4,4,4,4,1,2,1,"bad","0"
423,"hotel_81192",-1,-1,4,4,3,5,4,4,5,1,"good","1"
424,"hotel_81192",-1,-1,5,5,5,5,5,3,5,5,"good","1"
425,"hotel_81192",1,1,4,3,4,4,4,3,3,3,"bad","0.384615384615385"
426,"hotel_81192",1,1,4,4,4,5,4,3,3,2,"good","0.774193548387097"
427,"hotel_81192",1,0,3,4,3,4,3,4,2,3,"good","0.5"
428,"hotel_81192",1,1,5,5,5,5,5,5,5,3,"good","0.998978201634877"
429,"hotel_81192",1,1,3,3,3,1,3,3,2,3,"bad","0"
430,"hotel_81192",5,4,2,2,4,5,4,1,1,2,"bad","0"
431,"hotel_81192",1,1,4,4,3,5,4,4,3,4,"good","0.625"
432,"hotel_81192",7,5,2,2,3,4,3,2,3,3,"bad","0"
433,"hotel_81192",4,2,1,1,3,1,3,2,2,1,"bad","0"
434,"hotel_81192",2,1,5,5,4,5,5,4,4,4,"good","0.96"
435,"hotel_81192",1,1,4,5,5,5,4,4,4,3,"good","1"
436,"hotel_81192",-1,-1,4,4,4,5,4,4,3,2,"good","0.863636363636364"
437,"hotel_81192",2,2,4,4,4,5,4,4,4,4,"good","0.966442953020134"
438,"hotel_81192",2,0,2,3,2,4,3,3,3,3,"bad","0.166666666666667"
439,"hotel_81192",6,5,3,3,3,4,2,3,3,2,"bad","0.333333333333333"
440,"hotel_81192",-1,-1,4,4,4,4,4,3,4,3,"good","0.975609756097561"
441,"hotel_81192",1,1,5,5,4,5,5,5,4,4,"good","0.962962962962963"
442,"hotel_81192",2,0,5,4,4,4,4,4,4,3,"good","0.963503649635037"
443,"hotel_81192",3,1,3,2,3,4,3,2,3,3,"bad","0"
444,"hotel_81192",-1,-1,2,4,3,4,3,2,3,3,"bad","0"
445,"hotel_81192",5,5,4,4,4,4,5,4,4,4,"good","0.957446808510638"
446,"hotel_81192",5,5,5,5,5,5,5,5,5,5,"good","0.998999332888592"
447,"hotel_81192",1,1,5,5,5,5,5,5,5,5,"good","0.999305555555556"
448,"hotel_81192",2,2,5,5,5,5,5,5,5,5,"good","0.998640380693406"
449,"hotel_81192",12,2,1,1,1,5,1,1,2,4,"bad","0"
450,"hotel_81192",8,8,5,5,5,5,5,5,5,5,"good","0.998643147896879"
451,"hotel_81192",7,0,3,3,2,4,3,3,2,3,"bad","0"
452,"hotel_81192",4,3,3,3,4,4,4,2,2,4,"bad","0"
453,"hotel_81192",3,3,3,3,3,5,3,2,3,3,"bad","0.25"
454,"hotel_81192",6,5,4,4,4,5,5,3,4,5,"good","0.9375"
455,"hotel_81192",6,5,4,5,4,4,4,5,4,5,"good","1"
456,"hotel_81192",7,5,4,4,4,2,4,4,5,2,"good","1"
457,"hotel_81192",7,2,4,4,4,4,4,4,3,1,"good","0.9"
458,"hotel_81192",7,5,4,3,4,5,5,5,4,3,"good","0.75"
459,"hotel_81192",27,13,1,1,2,1,3,3,2,1,"bad","0"
460,"hotel_81192",6,5,4,4,5,4,5,5,5,5,"good","0.991150442477876"
461,"hotel_81192",9,7,4,4,4,3,4,3,3,4,"good","0.923076923076923"
462,"hotel_81192",-1,-1,5,4,5,5,4,4,4,4,"good","1"
463,"hotel_81192",-1,-1,5,5,5,5,4,5,3,2,"good","0.75"
464,"hotel_81192",-1,-1,3,4,3,4,3,3,4,4,"good","0.5"
465,"hotel_81192",1,1,5,5,5,4,5,4,4,3,"good","1"
466,"hotel_81192",2,2,5,5,5,5,5,5,5,3,"good","0.998347653668209"
467,"hotel_85027",1,1,5,4,5,5,5,5,4,5,"good","1"
468,"hotel_85027",1,1,4,4,4,4,5,5,5,4,"good","0.972477064220184"
469,"hotel_85027",1,1,3,3,2,3,3,3,4,3,"good","0.5"
470,"hotel_85027",-1,-1,2,2,1,3,3,4,5,2,"bad","0"
471,"hotel_85027",-1,-1,4,3,4,4,4,4,4,4,"good","0.615384615384615"
472,"hotel_85027",1,0,1,1,1,1,1,3,3,2,"bad","0"
473,"hotel_85027",-1,-1,4,5,5,3,5,4,5,4,"good","1"
474,"hotel_85027",-1,-1,4,4,4,4,5,4,5,5,"good","1"
475,"hotel_85027",-1,-1,4,4,4,3,4,4,4,3,"good","0.974358974358974"
476,"hotel_85027",-1,-1,4,4,3,3,3,4,5,2,"bad","0"
477,"hotel_85027",-1,-1,2,2,1,4,1,2,2,3,"bad","0"
478,"hotel_85027",-1,-1,3,3,2,2,2,5,4,3,"bad","0"
479,"hotel_85027",-1,-1,2,2,2,2,3,2,2,2,"bad","0"
480,"hotel_85027",1,0,5,5,5,5,5,5,5,5,"good","0.999659400544959"
481,"hotel_85027",-1,-1,3,3,3,3,3,4,4,3,"good","0.5"
482,"hotel_85027",1,1,2,2,4,3,4,4,4,4,"bad","0"
483,"hotel_85027",3,3,3,3,4,2,4,3,4,4,"good","0.5"
484,"hotel_85027",1,1,4,3,5,4,5,4,4,4,"good","0.875"
485,"hotel_85027",1,1,4,4,4,3,4,5,5,3,"good","1"
486,"hotel_85027",1,0,5,4,4,4,5,4,5,5,"good","0.959183673469388"
487,"hotel_85027",1,1,4,4,4,4,4,4,4,4,"good","0.931297709923664"
488,"hotel_85027",-1,-1,4,5,5,4,5,5,5,2,"good","0.994991652754591"
489,"hotel_85027",3,2,1,1,1,3,2,2,1,2,"bad","0"
490,"hotel_85027",-1,-1,5,4,5,5,5,5,5,5,"good","0.984934086629002"
491,"hotel_85027",1,1,5,5,5,5,5,5,5,5,"good","0.998650016874789"
492,"hotel_85027",9,9,4,5,4,5,3,5,4,4,"good","1"
493,"hotel_85027",3,3,2,2,2,3,5,5,2,5,"bad","0"
494,"hotel_85027",2,2,1,1,1,1,2,2,1,1,"bad","0"
495,"hotel_85027",3,3,2,3,1,1,1,5,5,2,"bad","0"
496,"hotel_85027",4,2,5,5,5,5,4,5,5,4,"good","1"
497,"hotel_85027",2,1,4,4,4,5,5,5,5,5,"good","0.980392156862745"
498,"hotel_85027",2,1,2,5,2,5,4,5,5,4,"good","1"
499,"hotel_85027",1,1,2,2,3,1,3,3,3,2,"bad","0"
500,"hotel_85027",4,4,4,4,5,2,5,5,5,5,"good","1"
501,"hotel_85027",2,2,3,3,3,3,3,4,4,4,"good","0.666666666666667"
502,"hotel_85027",3,2,2,3,2,2,2,3,3,2,"bad","0.2"
503,"hotel_85027",2,0,1,1,1,1,1,3,3,1,"bad","0"
504,"hotel_85027",3,3,3,3,4,4,3,5,4,2,"bad","0"
505,"hotel_85027",4,2,2,3,2,3,2,4,3,3,"bad","0"
506,"hotel_85027",4,4,2,2,2,1,3,3,3,3,"bad","0"
507,"hotel_85027",1,1,3,3,2,3,4,5,4,4,"bad","0"
508,"hotel_85027",4,2,2,2,2,2,2,3,1,2,"bad","0"
509,"hotel_85027",4,4,4,2,4,2,4,4,4,3,"bad","0.25"
510,"hotel_85027",4,4,4,3,3,3,3,5,5,3,"bad","0"
511,"hotel_85027",3,1,2,2,2,3,2,5,4,3,"bad","0"
512,"hotel_85027",9,7,2,2,2,2,2,3,2,3,"bad","0"
513,"hotel_85027",4,4,2,2,2,3,2,5,4,2,"bad","0"
514,"hotel_85027",9,5,5,5,5,4,5,5,5,4,"good","1"
515,"hotel_85027",15,6,2,2,2,1,2,3,4,2,"bad","0"
516,"hotel_85027",15,11,5,4,5,5,4,5,5,5,"good","1"
517,"hotel_85027",-1,-1,5,3,5,3,4,5,4,4,"bad","0"
518,"hotel_85027",-1,-1,5,3,5,2,5,5,5,4,"good","1"
519,"hotel_85027",1,1,1,1,1,1,2,2,1,2,"bad","0"
520,"hotel_85027",1,1,1,1,1,2,1,3,1,1,"bad","0"
521,"hotel_85027",1,1,4,2,4,4,4,3,4,4,"bad","0"
522,"hotel_94330",-1,-1,5,4,4,4,5,4,5,5,"good","1"
523,"hotel_94330",-1,-1,5,4,5,5,5,5,4,5,"good","1"
524,"hotel_94330",-1,-1,2,2,4,4,4,4,4,3,"bad","0.333333333333333"
525,"hotel_94330",1,0,5,5,5,4,5,5,5,5,"good","0.998275862068966"
526,"hotel_94330",1,0,5,4,5,4,5,5,4,5,"good","1"
527,"hotel_94330",-1,-1,3,3,3,3,4,4,3,4,"bad","0.166666666666667"
528,"hotel_94330",-1,-1,5,5,5,4,5,5,5,5,"good","1"
529,"hotel_94330",-1,-1,4,4,4,3,4,4,4,3,"good","0.945945945945946"
530,"hotel_94330",1,1,5,5,4,5,5,5,5,5,"good","0.996101364522417"
531,"hotel_94330",2,2,4,2,5,5,5,5,5,4,"bad","0"
532,"hotel_94330",2,2,4,4,5,5,4,5,4,5,"good","0.95"
533,"hotel_94330",2,2,5,4,5,3,5,4,5,4,"good","1"
534,"hotel_94330",-1,-1,5,4,4,4,5,5,5,5,"good","0.991869918699187"
535,"hotel_94330",2,2,5,4,5,4,5,5,5,5,"good","0.987551867219917"
536,"hotel_94330",-1,-1,4,4,4,4,4,5,5,5,"good","1"
537,"hotel_94330",1,1,3,3,2,2,4,4,4,5,"bad","0"
538,"hotel_94330",-1,-1,5,5,5,4,5,4,5,5,"good","1"
539,"hotel_94330",1,1,5,5,5,4,5,4,4,5,"good","1"
540,"hotel_94330",-1,-1,5,5,5,4,5,5,4,5,"good","1"
541,"hotel_94330",-1,-1,5,5,4,4,5,5,5,5,"good","1"
542,"hotel_94330",1,1,2,2,4,4,5,4,4,5,"bad","0"
543,"hotel_94330",-1,-1,2,2,4,3,4,3,3,2,"bad","0.25"
544,"hotel_94330",-1,-1,3,3,4,3,4,4,4,3,"good","0.684210526315789"
545,"hotel_94330",1,1,5,4,5,5,5,5,5,5,"good","0.994413407821229"
546,"hotel_94330",-1,-1,5,4,4,5,5,3,5,5,"good","1"
547,"hotel_94330",1,1,1,1,2,2,5,2,2,4,"bad","0"
548,"hotel_94330",-1,-1,5,5,5,5,5,5,5,5,"good","0.997982515131137"
549,"hotel_94330",1,1,3,3,3,2,4,4,3,4,"bad","0"
550,"hotel_94330",-1,-1,3,3,3,3,5,3,4,5,"bad","0"
551,"hotel_94330",2,2,5,5,5,4,5,5,5,5,"good","1"
552,"hotel_94330",1,1,5,5,4,5,4,5,5,4,"good","0.984536082474227"
553,"hotel_94330",1,1,5,4,5,5,5,5,5,5,"good","0.987975951903808"
554,"hotel_94330",5,2,5,5,5,3,5,5,5,5,"good","1"
555,"hotel_94330",4,1,5,5,5,5,5,5,5,5,"good","0.996969696969697"
556,"hotel_94330",1,1,5,5,5,5,5,5,5,5,"good","0.99933598937583"
557,"hotel_94330",-1,-1,5,5,5,5,5,5,5,5,"good","0.99932727884292"
558,"hotel_94330",-1,-1,4,4,4,5,5,5,5,4,"good","0.981203007518797"
559,"hotel_94330",1,1,1,1,2,2,3,2,2,2,"bad","0"
560,"hotel_94330",-1,-1,4,3,3,5,4,4,4,4,"bad","0.409090909090909"
561,"hotel_94330",6,2,1,1,1,3,3,2,1,2,"bad","0"
562,"hotel_94330",1,1,4,3,3,3,5,5,5,3,"good","1"
563,"hotel_94330",2,1,5,5,5,5,5,4,5,5,"good","1"
564,"hotel_94330",6,5,2,2,3,1,5,5,1,5,"bad","0"
565,"hotel_94330",1,1,3,3,3,4,4,4,4,4,"bad","0.259259259259259"
566,"hotel_94330",-1,-1,5,5,5,4,5,5,5,5,"good","1"
567,"hotel_94330",1,1,5,5,4,4,5,5,5,5,"good","0.99236641221374"
568,"hotel_94330",2,2,5,4,5,4,5,5,5,4,"good","0.990610328638498"
569,"hotel_94330",-1,-1,5,5,4,5,5,5,5,5,"good","0.994402985074627"
570,"hotel_94330",4,3,5,5,5,4,5,5,5,5,"good","0.998220640569395"
571,"hotel_81038",1,1,3,2,4,3,2,2,2,5,"good","1"
572,"hotel_81038",-1,-1,5,5,5,4,5,4,5,5,"good","1"
573,"hotel_81038",1,1,4,4,4,5,5,4,4,2,"good","0.954022988505747"
574,"hotel_81038",1,0,4,4,4,4,4,4,3,4,"good","0.894736842105263"
575,"hotel_81038",-1,-1,5,5,5,4,5,4,5,5,"good","1"
576,"hotel_81038",-1,-1,4,5,5,5,4,4,4,4,"good","1"
577,"hotel_81038",-1,-1,4,4,5,4,4,2,3,3,"good","1"
578,"hotel_81038",-1,-1,3,2,2,3,5,2,3,4,"bad","0"
579,"hotel_81038",1,0,5,5,5,5,5,4,5,4,"good","1"
580,"hotel_81038",-1,-1,4,5,5,5,5,5,5,5,"good","0.999326825984517"
581,"hotel_81038",1,0,1,1,3,5,3,2,1,5,"bad","0"
582,"hotel_81038",2,1,1,2,4,4,3,3,1,1,"bad","0"
583,"hotel_81038",-1,-1,3,3,4,4,4,4,4,4,"good","0.666666666666667"
584,"hotel_81038",-1,-1,5,5,5,5,5,4,5,5,"good","1"
585,"hotel_81038",-1,-1,4,4,4,4,4,5,4,5,"good","0.979166666666667"
586,"hotel_81038",-1,-1,4,3,4,3,5,5,4,5,"good","1"
587,"hotel_81038",-1,-1,3,3,3,3,4,4,3,4,"bad","0.2"
588,"hotel_81038",-1,-1,4,5,4,5,4,4,4,4,"good","0.99009900990099"
589,"hotel_81038",2,2,4,4,4,5,5,5,5,5,"good","0.992647058823529"
590,"hotel_81038",3,2,5,5,5,4,5,5,4,4,"good","1"
591,"hotel_81038",2,2,4,5,5,5,5,5,5,5,"good","0.998636673483299"
592,"hotel_81038",2,2,5,5,5,5,5,5,5,5,"good","0.999313893653516"
593,"hotel_81038",2,2,4,4,4,4,5,4,4,5,"good","0.944444444444444"
594,"hotel_81038",2,2,3,3,4,4,3,2,3,3,"good","0.5"
595,"hotel_81038",3,3,4,3,4,4,4,4,4,4,"good","0.62962962962963"
596,"hotel_81038",3,3,3,4,3,4,3,3,3,3,"good","0.75"
597,"hotel_81038",1,1,5,5,5,5,5,5,5,5,"good","0.99803536345776"
598,"hotel_81038",7,4,1,1,1,4,3,1,1,1,"bad","0"
599,"hotel_81038",-1,-1,5,4,4,5,4,5,5,5,"good","1"
600,"hotel_81038",-1,-1,5,5,5,5,5,5,4,5,"good","1"
601,"hotel_81038",1,1,4,3,3,4,4,3,3,5,"bad","0.0434782608695652"
602,"hotel_81038",1,1,4,4,5,5,5,4,4,4,"good","0.987341772151899"
603,"hotel_81038",1,0,1,1,3,4,3,1,1,3,"bad","0"
604,"hotel_81038",1,1,4,5,4,5,5,5,4,4,"good","1"
605,"hotel_81038",2,1,4,4,5,5,5,4,4,3,"good","0.979381443298969"
606,"hotel_81038",4,2,3,3,2,3,3,3,3,3,"bad","0.125"
607,"hotel_81038",2,2,5,5,5,5,5,5,5,4,"good","0.999667442633854"
608,"hotel_81038",3,1,4,4,4,4,4,4,4,3,"good","0.958041958041958"
609,"hotel_81038",2,2,4,4,4,4,4,3,4,4,"good","0.942857142857143"
610,"hotel_81038",2,2,4,5,5,5,5,5,5,5,"good","0.99829293274155"
611,"hotel_81038",1,1,4,5,5,4,5,5,5,5,"good","0.99825479930192"
612,"hotel_81038",1,0,3,4,3,3,4,4,1,4,"bad","0"
613,"hotel_81038",3,3,4,4,4,5,5,3,4,5,"good","0.875"
614,"hotel_81038",1,0,3,3,4,1,4,3,2,4,"bad","0"
615,"hotel_81038",2,0,4,5,5,5,5,5,5,5,"good","0.998667554963358"
616,"hotel_81038",1,0,1,1,1,3,1,1,1,1,"bad","0"
617,"hotel_81038",1,1,4,4,4,5,5,3,4,4,"good","1"
618,"hotel_81038",2,2,4,5,5,4,5,5,3,5,"bad","0"
619,"hotel_81038",2,2,4,4,4,5,4,5,4,3,"good","0.957264957264957"
620,"hotel_81038",3,3,4,5,5,5,4,4,4,4,"good","1"
621,"hotel_81038",1,1,5,5,5,5,5,5,4,5,"good","1"
622,"hotel_81038",1,0,1,1,2,3,2,1,1,3,"bad","0"
623,"hotel_81038",1,1,5,5,5,5,5,4,4,4,"good","0.987654320987654"
624,"hotel_81038",-1,-1,4,3,4,4,4,2,2,3,"bad","0.166666666666667"
625,"hotel_81038",-1,-1,4,4,3,5,4,4,4,4,"good","0.857142857142857"
626,"hotel_81038",-1,-1,5,5,5,4,5,4,5,5,"good","1"
627,"hotel_81038",4,2,1,1,3,3,3,2,1,2,"bad","0"
628,"hotel_81038",2,1,2,2,1,2,4,2,2,4,"bad","0"
629,"hotel_81038",2,1,3,3,5,5,4,4,4,4,"good","1"
630,"hotel_81038",2,0,3,3,4,4,5,3,3,2,"good","0.555555555555556"
631,"hotel_81038",1,0,5,5,5,5,5,5,5,5,"good","0.998660863742886"
632,"hotel_81038",5,3,1,1,1,1,1,1,1,1,"bad","0"
633,"hotel_81038",4,4,4,5,3,3,5,5,4,3,"bad","0"
634,"hotel_81038",4,3,2,2,4,4,4,4,4,4,"good","0.5"
635,"hotel_81038",4,3,1,2,2,2,3,2,1,2,"bad","0"
636,"hotel_81038",4,4,1,4,2,2,4,1,1,4,"bad","0"
637,"hotel_81038",2,1,1,1,1,1,1,1,1,1,"bad","0"
638,"hotel_81038",2,1,5,4,5,5,5,5,5,5,"good","0.992673992673993"
639,"hotel_81038",2,1,4,4,5,4,5,2,5,4,"good","1"
640,"hotel_81038",-1,-1,3,3,3,5,4,2,2,4,"bad","0"
641,"hotel_81038",1,0,4,4,5,4,5,5,5,5,"good","0.990825688073395"
642,"hotel_81038",3,2,5,5,5,5,5,5,5,3,"good","0.998654557685839"
643,"hotel_81038",2,0,5,5,5,5,5,5,5,5,"good","0.997938852627963"
644,"hotel_81038",2,1,5,5,5,5,5,5,4,5,"good","1"
645,"hotel_81038",3,2,5,5,5,5,5,5,5,5,"good","0.99932478055368"
646,"hotel_81038",5,3,2,2,3,4,4,1,1,3,"bad","0"
647,"hotel_81038",2,2,3,5,5,5,5,3,5,5,"good","1"
648,"hotel_81038",2,1,5,5,5,5,5,4,4,5,"good","1"
649,"hotel_81038",5,1,4,4,4,4,4,4,4,4,"good","0.933823529411765"
650,"hotel_81038",3,2,5,5,4,5,4,5,5,2,"good","1"
651,"hotel_81038",1,0,5,4,5,5,5,5,5,5,"good","0.992660550458716"
652,"hotel_81038",2,1,4,4,4,4,4,2,3,4,"good","0.666666666666667"
653,"hotel_81038",1,0,4,5,5,4,5,5,4,5,"good","1"
654,"hotel_81038",10,4,2,2,1,2,3,3,3,3,"bad","0"
655,"hotel_81038",4,1,4,5,5,5,5,5,5,4,"good","0.999654696132597"
656,"hotel_81038",5,3,4,4,4,4,5,5,4,5,"good","1"
657,"hotel_81038",6,2,4,4,4,4,5,3,5,4,"good","1"
658,"hotel_81038",3,2,3,3,4,4,4,2,2,5,"bad","0"
659,"hotel_81038",3,2,4,4,5,5,5,5,4,4,"good","0.953125"
660,"hotel_81038",2,1,5,5,5,5,5,3,3,5,"good","1"
661,"hotel_81038",5,4,5,5,5,4,5,5,5,5,"good","0.996694214876033"
662,"hotel_81038",4,2,4,4,2,5,5,5,5,5,"good","1"
663,"hotel_81038",3,2,4,2,3,5,4,4,4,4,"bad","0"
664,"hotel_81038",1,1,3,3,3,4,4,4,3,3,"bad","0.266666666666667"
665,"hotel_81038",11,10,4,4,3,3,5,5,5,5,"good","1"
666,"hotel_81038",4,3,5,5,5,5,5,5,5,4,"good","0.997966101694915"
667,"hotel_81038",1,1,4,3,4,5,4,4,4,4,"good","0.6"
668,"hotel_81038",5,4,4,4,5,5,5,5,5,4,"good","0.989110707803993"
669,"hotel_81038",11,3,2,2,4,3,4,4,3,3,"bad","0"
670,"hotel_81038",8,6,3,3,4,3,4,2,2,2,"bad","0"
671,"hotel_81038",9,4,1,1,4,1,4,3,1,4,"bad","0"
672,"hotel_81038",19,16,4,4,5,5,5,4,5,1,"good","0.98876404494382"
673,"hotel_81038",4,3,5,5,5,5,5,4,4,5,"good","0.983471074380165"
674,"hotel_81038",5,4,5,5,5,5,5,5,5,4,"good","0.999660210669385"
675,"hotel_81038",10,6,4,5,5,3,5,4,5,5,"good","1"
676,"hotel_81038",3,1,4,4,5,4,5,3,5,3,"good","1"
677,"hotel_81038",9,7,5,3,5,4,5,5,4,5,"good","0.8"
678,"hotel_81038",3,0,5,5,5,5,5,5,5,5,"good","0.998013245033113"
679,"hotel_81038",-1,-1,3,4,4,3,4,3,3,3,"good","0.888888888888889"
680,"hotel_81038",1,1,5,5,4,5,5,4,4,3,"good","1"
681,"hotel_85031",2,1,1,1,1,3,2,2,2,1,"bad","0"
682,"hotel_85031",2,1,2,1,4,3,2,2,2,4,"bad","0"
683,"hotel_85031",-1,-1,2,1,3,1,3,2,1,2,"bad","0"
684,"hotel_85031",1,1,4,4,4,4,4,4,3,4,"good","1"
685,"hotel_85031",1,1,5,5,5,4,5,5,5,5,"good","0.998305084745763"
686,"hotel_85031",-1,-1,4,3,5,2,5,4,4,5,"good","0.5"
687,"hotel_85031",-1,-1,4,4,4,3,5,5,5,1,"good","0.958333333333333"
688,"hotel_85031",-1,-1,4,3,3,4,4,4,4,4,"bad","0.363636363636364"
689,"hotel_85031",-1,-1,4,4,4,4,5,4,5,4,"good","1"
690,"hotel_85031",2,1,1,1,1,2,2,2,1,1,"bad","0"
691,"hotel_85031",-1,-1,2,2,4,5,1,4,4,5,"bad","0"
692,"hotel_85031",2,1,3,3,4,4,4,3,3,2,"good","0.5"
693,"hotel_85031",1,1,1,1,1,2,3,4,1,1,"bad","0"
694,"hotel_85031",1,1,4,3,4,1,3,4,4,2,"bad","0"
695,"hotel_85031",1,1,1,1,1,3,3,3,3,3,"bad","0"
696,"hotel_85031",1,1,2,2,2,2,3,3,2,3,"bad","0"
697,"hotel_85031",-1,-1,4,3,3,4,5,3,2,5,"bad","0"
698,"hotel_85031",1,1,4,4,4,5,4,5,4,4,"good","0.976"
699,"hotel_85031",2,2,4,4,5,5,5,5,4,3,"good","1"
700,"hotel_85031",4,4,5,4,5,5,5,5,5,5,"good","0.987610619469027"
